id;numvoie;typevoie;libvoie;cp;commune;result_housenumber;result_name;result_postcode;result_city;latitude;longitude;result_score
PC07202421Z2913-0;;;LA FLEURIERE;72380;SAINTE-JAMME-SUR-SARTHE;;L’Oderie;72380;Sainte-Jamme-sur-Sarthe;48.140361;0.157731;0.67
PC07202421Z2913-2;;;LOTISSEMENT LE CLOS DES GU;72650;LA BAZOGE;;Rue des Cytises;72650;La Bazoge;48.092055;0.152077;0.47
PC07202421Z2914-0;3;RUE;DU GRAND CLOTEAU;72650;LA BAZOGE;;Rue du Grand Cloteau;72650;La Bazoge;48.098666;0.146808;0.9
PC07202421Z2914-2;3;RUE;DU GRAND CLOTEAU;72650;LA BAZOGE;;Rue du Grand Cloteau;72650;La Bazoge;48.098666;0.146808;0.9
PC07202421Z2915-0;12;;RUE DES GLYCINES;72650;LA BAZOGE;12;Rue des Glycines;72650;La Bazoge;48.091987;0.153756;0.96
PC07202421Z2915-2;;;LOTISSEMENT LE GRAND CLOTE;72650;LA BAZOGE;;Rue du Grand Cloteau;72650;La Bazoge;48.098666;0.146808;0.49
PC07202421Z2916-0;59;;RUE DU GENERAL DE GAULLE;72190;COULAINES;59;Rue du Général de Gaulle;72190;Coulaines;48.024466;0.204369;0.97
PC07202421Z2916-2;;;LOTISSEMENT LE GRAND CLOTE;72650;LA BAZOGE;;Rue du Grand Cloteau;72650;La Bazoge;48.098666;0.146808;0.49
PC07202421Z2919-0;1;;RUE DES ACACIAS;72650;LA MILESSE;1;Rue des Aulnes;72650;La Milesse;48.067157;0.135632;0.64
PC07202421Z2919-2;;;LA COTE DES GUIGNIERS;72650;LA BAZOGE;;Rue de la Côte des Guigniers;72650;La Bazoge;48.08947;0.160452;0.78
PC07202421Z2922-0;;;LA LUARDIERE D'EN BAS;72650;LA  BAZOGE;;Rue de la Gare;72650;La Bazoge;48.094561;0.150433;0.44
PC07202421Z2922-2;;;LA LUARDIERE D'EN BAS;72650;LA BAZOGE;;Rue de la Gare;72650;La Bazoge;48.094561;0.150433;0.44
PC07202421Z2923-0;;;LA GRISONNIERE;72650;LA BAZOGE;;La Fromentiere;72650;La Bazoge;48.099761;0.161321;0.48
PC07202421Z2923-2;;;LA GRISONNIERE;72650;LA BAZOGE;;La Fromentiere;72650;La Bazoge;48.099761;0.161321;0.48
PC07202421Z2924-0;24;;AVENUE DU MANS;72650;LA BAZOGE;24;Avenue du Mans;72650;La Bazoge;48.090675;0.158052;0.96
PC07202421Z2924-2;;;LOTISSEMENT LE GRAND CLOTE;72650;LA BAZOGE;;Rue du Grand Cloteau;72650;La Bazoge;48.098666;0.146808;0.49
PC07202421Z2925-0;3;;ALLEE DES LAVANDES;72650;LA BAZOGE;3;Allée des Lavandes;72650;La Bazoge;48.091547;0.150973;0.95
PC07202421Z2925-2;22;;RUE DU GRAND CLOTEAU;72650;LA BAZOGE;22;Rue du Grand Cloteau;72650;La Bazoge;48.09898;0.14602;0.96
PC07202421Z2926-0;15;;CHEMIN DU BOURNEUF;72650;LA BAZOGE;15;Chemin du Bourneuf;72650;La Bazoge;48.088521;0.15767;0.95
PC07202421Z2926-2;36;;RUE DES BOUVREUILS;72650;LA BAZOGE;;Rue des Bleuets;72650;La Bazoge;48.093831;0.153835;0.54
PC07202921Z0008-0;1110;ROUTE;de la Maufière;72170;Beaumont-sur-Sarthe;1110;Route de la Maufière;72170;Beaumont-sur-Sarthe;48.231089;0.109337;0.95
PC07202921Z0008-1;1110;ROUTE;de la Maufière;72170;Beaumont-sur-Sarthe;1110;Route de la Maufière;72170;Beaumont-sur-Sarthe;48.231089;0.109337;0.95
PC07202921Z0008-2;;;LA MAUFIERE;72170;BEAUMONT SUR SARTHE;;La Maufiere;72170;Beaumont-sur-Sarthe;48.2317;0.112723;0.94
PC07202921Z0009-0;;;33 rue DE FALAIZE;72170;BEAUMONT SUR SARTHE;33;Rue de Falaize;72170;Beaumont-sur-Sarthe;48.231125;0.128918;0.95
PC07202921Z0009-2;33;;RUE DE FALAIZE;72170;BEAUMONT SUR SARTHE;33;Rue de Falaize;72170;Beaumont-sur-Sarthe;48.231125;0.128918;0.95
PC07202921Z0010-0;7;LIEU-;LE CHERRAI;72000;LE MANS;7;Rue de Beaulieu;72000;Le Mans;48.01508;0.191225;0.41
PC07202921Z0010-1;37;RUE;CHANZY;72240;LE MANS;37;Rue du Mans;72240;Domfront-en-Champagne;48.104649;0.029136;0.44
PC07202921Z0010-2;;;LA VIAGERIE;72170;BEAUMONT SUR SARTHE;;La Groie;72170;Beaumont-sur-Sarthe;48.233152;0.118017;0.65
PC07203621Z0002-2;;;LES CRANNES;72610;BETHON;;La Chesnaie;72610;Béthon;48.369512;0.090244;0.3
PC07203621Z0003-2;;;LES VINETTES;72610;BETHON;;Voie Romaine;72610;Béthon;48.369119;0.091919;0.28
PC07204221Z0015-0;;;7 RUE NATIONALE;72440;BOULOIRE;7;Rue Nationale;72440;Bouloire;47.974639;0.54706;0.96
PC07204221Z0015-2;4;;RUE MARIUS BESLIN;72440;BOULOIRE;4;Rue Marius Beslin;72440;Bouloire;47.973085;0.55198;0.94
PC07204221Z0016-2;4;CHEMI;DE LA GUITTONNIERE;72440;BOULOIRE;;Rue de la Guitonnière;72440;Bouloire;47.973144;0.542689;0.68
PC07204221Z0017-0;;;LE CLOTEAU;72400;CORMES;;Lieu Dit le Cloteau;72400;Cormes;48.144385;0.687407;0.62
PC07204221Z0017-2;14;ROUTE;DE LA SANSONNIERE;72440;BOULOIRE;;Route de la Sansonnière;72440;Bouloire;47.97597;0.552969;0.87
PC07204221Z0018-0;57;;RUE DU JEU DE PAUME;72440;BOULOIRE;57;Rue du Jeu de Paume;72440;Bouloire;47.970447;0.550902;0.96
PC07204221Z0018-2;;;CHEMIN DE LA BOULANDERIE;72440;BOULOIRE;;Rue de la Boulanderie;72440;Bouloire;47.977205;0.541916;0.72
PC07204221Z0019-0;6;;RUE DE LA SAULINIERE;72120;SAINT CALAIS;6;Rue de la Saulinière;72120;Saint-Calais;47.916432;0.747105;0.95
PC07204221Z0019-2;;;LE MOULIN DE L'ETANG;72440;BOULOIRE;;Moulin de l’Etang;72440;Bouloire;47.979731;0.560986;0.84
PC07204221Z0020-0;;;HOTEL DU DEPARTEMENT, plac;72000;LE MANS;;;;;;;
PC07204221Z0020-2;15;;RUE DU COLLEGE;72440;BOULOIRE;15;Rue du Collège;72440;Bouloire;47.972727;0.548845;0.96
PC07204621Z0007-0;;LIEU-;MORTEUVRE;72370;LE BREIL SUR MERIZE;;Le Petit Morteuvre;72370;Le Breil-sur-Mérize;47.989523;0.477577;0.67
PC07204621Z0007-2;;;MORTEUVRE;72370;LE BREIL-SUR-MÉRIZE;;Le Petit Morteuvre;72370;Le Breil-sur-Mérize;47.989523;0.477577;0.72
PC07204721Z0018-0;8;;RUE DE BENER;72530;YVRE L'EVEQUE;8;Rue de Bener;72530;Yvré-l'Évêque;48.000438;0.238975;0.96
PC07204721Z0018-2;0014;;RUE DES MESANGES;72250;BRETTE LES PINS;14;Rue des Mesanges;72250;Brette-les-Pins;47.911354;0.337618;0.9
PC07204721Z0019-0;1;ALLEE;Le Prince d'Ardenay;72000;Le Mans;1;Allée Leprince d’Ardenay;72000;Le Mans;48.004205;0.194522;0.89
PC07204721Z0019-2;14 bi;RUE;des Bouleaux;72250;BRETTE LES PINS;14;Rue des Bouleaux;72250;Brette-les-Pins;47.918404;0.325627;0.88
PC07204721Z0021-0;8;;RUE D'ISAAC;72000;LE MANS;8;Rue d’Isaac;72000;Le Mans;48.012452;0.214355;0.98
PC07204721Z0021-2;49 BI;;RUE DE LA PIE;72250;BRETTE LES PINS;49;Rue de la Pie;72250;Brette-les-Pins;47.917174;0.323624;0.88
PC07204721Z0022-0;;;8, LA FERRIERE;72250;BRETTE LES PINS;8;Lieu Dit la Ferriere;72250;Brette-les-Pins;47.895824;0.311248;0.72
PC07204721Z0022-2;8;;LA FERRIERE;72250;BRETTE LES PINS;8;Lieu Dit la Ferriere;72250;Brette-les-Pins;47.895824;0.311248;0.72
PC07204721Z0023-0;;;17 RUE DES ECUREUILS;72250;BRETTE LES PINS;17;Rue des Ecureuils;72250;Brette-les-Pins;47.914042;0.335814;0.95
PC07204721Z0023-2;17;;RUE DES ECUREUILS;72250;BRETTE LES PINS;17;Rue des Ecureuils;72250;Brette-les-Pins;47.914042;0.335814;0.95
PC07204721Z0024-0;8;;RUE D'ISAAC;72000;LE MANS;8;Rue d’Isaac;72000;Le Mans;48.012452;0.214355;0.98
PC07204721Z0024-2;;;RUE DE LA PIE;72250;BRETTE LES PINS;;Rue de la Pie;72250;Brette-les-Pins;47.91678;0.322552;0.96
PC07205315P0004-0;2;ROUTE;DE CHATEAU DU LOIR;72250;CHALLES;2;Route de Chateau du Loir;72250;Challes;47.929154;0.414237;0.94
PC07205315P0004-2;;;RUE LUCIEN CORBIN;72250;CHALLES;;Rue Lucien Corbin;72250;Challes;47.930272;0.416244;0.95
PC07205820Z001001-0;;RUE;DE BROGLIE;53810;CHANGE;;Rue Louis de Broglie;53810;Changé;48.09077;-0.75327;0.74
PC07205820Z001001-2;;;LA CHENARDIERE;72560;CHANGE;;La Chenardiere;72560;Changé;47.974806;0.26965;0.95
PC07205820Z0013-0;;;1 PLACE DE LA MAIRIE;72560;CHANGE;1;Place de la Mairie;72560;Changé;47.987073;0.28081;0.95
PC07205820Z0013-2;7;RUE;DE L'EPAU;72560;CHANGE;7;Rue de l’Epau;72560;Changé;47.987683;0.279286;0.96
PC07205821Z002701-0;23;RUE;DU BIGNON;72190;SARGE-LES-LE-MANS;23;Rue du Bignon;72190;Sargé-lès-le-Mans;48.032451;0.243235;0.96
PC07205821Z002701-2;63;ROUTE;DE L'EPAU;72560;CHANGE;63;Route de l’Epau;72560;Changé;47.988391;0.264957;0.96
PC07205821Z003001-0;20;ALLEE;ALAIN MIMOUN;72560;CHANGE;20;Allée Alain Mimoun;72560;Changé;47.990104;0.283447;0.96
PC07205821Z003001-1;20;ALLEE;ALAIN MIMOUN;72560;CHANGE;20;Allée Alain Mimoun;72560;Changé;47.990104;0.283447;0.96
PC07205821Z003001-2;;;'LOTISSEMENT DE LA CALIFOR;72560;CHANGE;;Route de la Californie;72560;Changé;47.984032;0.267999;0.48
PC07205821Z0041-0;8;RUE;D'ALLEMAGNE;72000;LE MANS;8;Rue Guillemare;72000;Le Mans;47.992802;0.205161;0.59
PC07205821Z0041-2;;;ROUTE DE BOIS MARTIN - LOT;72560;CHANGE;;Route de Bois Martin;72560;Changé;47.975154;0.27506;0.84
PC07205821Z0051-0;;LIEU-;LA JUSTICE;72560;CHANGE;;Rue de la Juiverie;72560;Changé;47.986033;0.278899;0.42
PC07205821Z0051-1;1474;ROUTE;DE PARIGNE L'EVEQUE;72560;CHANGE;;Route de Parigne l’Eveque;72560;Changé;47.981466;0.30021;0.84
PC07205821Z0051-2;;LIEU-;LA JUSTICE;72560;CHANGE;;Rue de la Juiverie;72560;Changé;47.986033;0.278899;0.42
PC07205821Z0052-0;53 te;RUE;D'YVRE L'EVEQUE;72560;CHANGE;53;Rue d’Yvré l’Evêque;72560;Changé;47.992585;0.285931;0.88
PC07205821Z0052-1;53 TE;RUE;D'YVRE L'EVEQUE;72560;CHANGE;53;Rue d’Yvré l’Evêque;72560;Changé;47.992585;0.285931;0.88
PC07205821Z0052-2;6;RUE;D'YVRE L'EVEQUE;72560;CHANGE;6;Rue d’Yvré l’Evêque;72560;Changé;47.987788;0.283321;0.96
PC07205821Z0053-0;2350;ROUTE;DE ST ETIENNE DU NARAIS;72470;ST MARS LA BRIERE;2350;Route de Saint Etienne du Narais;72470;Saint-Mars-la-Brière;48.01437;0.397828;0.8
PC07205821Z0053-2;6;;RUE JULES FERRY;72560;CHANGE;6;Rue Jules Ferry;72560;Changé;47.981193;0.291985;0.96
PC07205821Z0054-0;4;ROUTE;DE LA CHENARDIERE;72560;CHANGE;4;Route de la Chenardière;72560;Changé;47.975955;0.274488;0.96
PC07205821Z0054-2;4;ROUTE;DE LA CHENARDIERE;72560;CHANGE;4;Route de la Chenardière;72560;Changé;47.975955;0.274488;0.96
PC07205821Z0055-0;29;RUE;DU GRAND PIN;72560;CHANGE;29;Rue du Grand Pin;72560;Changé;47.982153;0.276793;0.96
PC07205821Z0055-2;7;RUE;ASSIA DJEBAR;72560;CHANGE;;;;;;;
PC07205821Z0057-0;4;ALLEE;DE LA PETITE LANDRIERE;72560;CHANGE;4;Allee de la Petite Landriere;72560;Changé;47.989164;0.274078;0.95
PC07205821Z0057-2;4;ALLEE;DE LA PETITE LANDRIERE;72560;CHANGE;4;Allee de la Petite Landriere;72560;Changé;47.989164;0.274078;0.95
PC07205821Z0058-0;;;592 RTE DES EPINETTES, 1 L;72560;CHANGE;;La Croix des Epinettes;72560;Changé;47.969619;0.242741;0.5
PC07205821Z0058-2;;;LES BIGOTTIERES;72560;CHANGE;;Chemin des Bigottieres;72560;Changé;47.972206;0.246978;0.67
PC07205821Z0059-0;33;RUE;MARIE LANGLAIS;72100;LE MANS;33;Rue Marie Langlais;72100;Le Mans;47.97669;0.208696;0.97
PC07205821Z0059-2;11;RUE;SIMONE VEIL;72560;CHANGE;;;;;;;
PC07205821Z0063-0;143;ROUTE;DU PLESSIS;72220;ST GERVAIS EN BELIN;143;Route du Plessis;72220;Saint-Gervais-en-Belin;47.880659;0.196609;0.85
PC07205821Z0063-2;;;ROUTE DU TERTRE;72560;CHANGE;;Route du Tertre;72560;Changé;47.981193;0.266689;0.96
PC07205821Z0064-0;205;ROUTE;DU CARREFOUR;72560;CHANGE;205;Route du Carrefour;72560;Changé;47.976398;0.323209;0.95
PC07205821Z0064-2;205;;ROUTE DU CARREFOUR;72560;CHANGE;205;Route du Carrefour;72560;Changé;47.976398;0.323209;0.95
PC07205821Z0065-0;28;RUE;D'AGADIR;72000;LE MANS;28;Rue d’Agadir;72000;Le Mans;48.017793;0.231727;0.97
PC07205821Z0065-1;28;RUE;D'AGADIR;72000;LE MANS;28;Rue d’Agadir;72000;Le Mans;48.017793;0.231727;0.97
PC07205821Z0065-2;73 BI;ROUTE;DE BOIS MARTIN;72560;CHANGE;73;Route de Bois Martin;72560;Changé;47.972334;0.273665;0.88
PC07205821Z0066-0;13;CHEMI;DES BARROIS;72450;LOMBRON;13;Chemin de Barrois;72450;Lombron;48.056313;0.443161;0.76
PC07205821Z0066-2;;;LOTISSEMENT 'DOMAINE DES P;72560;CHANGE;;;;;;;
PC07208920Z000501-0;5;RUE;François Chancel;72240;CONLIE;5;Rue François Chancel;72240;Conlie;48.11729;-0.01354;0.95
PC07208920Z000501-1;5;RUE;François Chancel;72240;CONLIE;5;Rue François Chancel;72240;Conlie;48.11729;-0.01354;0.95
PC07208920Z000501-2;5;RUE;François Chancel;72240;CONLIE;5;Rue François Chancel;72240;Conlie;48.11729;-0.01354;0.95
PC07208920Z001301-0;9;RUE;des Jonquilles;72650;LA MILESSE;9;Rue des Jonquilles;72650;La Milesse;48.065011;0.136378;0.95
PC07208920Z001301-1;9;RUE;DES JONQUILLES;72650;LA MILESSE;9;Rue des Jonquilles;72650;La Milesse;48.065011;0.136378;0.95
PC07208920Z001301-2;24;RUE;DE LA FABRIQUE;72240;CONLIE;24;Rue de la Gare;72240;Conlie;48.124907;-0.016216;0.61
PC07208921Z0017-0;;;LE BOURNEUF;53300;SAINT FRAIMBAULT DES PIERRES;;Le Bourgneuf;53300;Saint-Fraimbault-de-Prières;48.361334;-0.569861;0.74
PC07208921Z0017-2;30;RUE;DE LA FABRIQUE;72240;CONLIE;30;Rue de la Gare;72240;Conlie;48.125252;-0.015426;0.61
PC07208921Z0018-0;4;ALLEE;DE LA BROSSE;72140;SILLE LE GUILLAUME;4;Allée de la Brosse;72140;Sillé-le-Guillaume;48.189692;-0.132;0.95
PC07208921Z0018-2;34;RUE;DE LA FABRIQUE;72240;CONLIE;;Rue de la Gare;72240;Conlie;48.125594;-0.014603;0.52
PC07208921Z0021-0;4;ALLEE;DE LA BROSSE;72140;SILLÉ-LE-GUILLAUME;4;Allée de la Brosse;72140;Sillé-le-Guillaume;48.189692;-0.132;0.95
PC07208921Z0021-1;4;ALLEE;DE LA BROSSE;72140;SILLÉ-LE-GUILLAUME;4;Allée de la Brosse;72140;Sillé-le-Guillaume;48.189692;-0.132;0.95
PC07208921Z0021-2;34;RUE;DE LA FABRIQUE;72240;CONLIE;;Rue de la Gare;72240;Conlie;48.125594;-0.014603;0.52
PC07208921Z0022-0;5;IMPAS;DE LA GARENNE;72240;CONLIE;5;Impasse de la Garenne;72240;Conlie;48.12317;-0.015965;0.83
PC07208921Z0022-1;5;IMPAS;DE LA GARENNE;72240;CONLIE;5;Impasse de la Garenne;72240;Conlie;48.12317;-0.015965;0.83
PC07208921Z0022-2;;CHEMI;DE FANEU;72240;CONLIE;;Chemin de Faneu;72240;Conlie;48.121477;-0.014969;0.82
PC07209021Z0007-0;;;205 ROUTE DES LANDES;72160;CONNERRE;205;Route des Landes;72160;Connerré;48.047844;0.466396;0.96
PC07209021Z0007-2;205;;ROUTE DES LANDES;72160;CONNERRE;205;Route des Landes;72160;Connerré;48.047844;0.466396;0.96
PC07209021Z0009-0;;;RUE DE LA JATTERIE, LA JEU;72160;CONNERRE;;Rue de la Jatterie;72160;Connerré;48.056034;0.492331;0.77
PC07209021Z0009-2;;;LES BOIS;72160;CONNERRE;;Les Lindennes;72160;Connerré;48.061929;0.479467;0.47
PC07211921Z0200-0;52;ROUTE;DU BOIS ROGER;72650;LA MILESSE;52;Route du Bois Roger;72650;La Milesse;48.084636;0.12561;0.95
PC07211921Z0200-2;;;LOTISSEMENT LE DOMAINE DES;72240;DOMFRONT EN CHAMPAGNE;;Rue de Saint Jacques;72240;Domfront-en-Champagne;48.107895;0.024437;0.53
PC07211921Z0203-0;;LIEU-;LE COUDRAY;72240;DOMFRONT-EN-CHAMPAGNE;;Le Coudriochet;72240;Domfront-en-Champagne;48.109008;0.049821;0.62
PC07211921Z0203-2;;;LE COUDRAY;72240;DOMFRONT EN CHAMPAGNE;;Le Coudriochet;72240;Domfront-en-Champagne;48.109008;0.049821;0.7
PC07212421Z0024-0;12;RUE;DE LA BROSSE;72220;ECOMMOY;12;Rue de la Brosse;72220;Écommoy;47.822954;0.275098;0.96
PC07212421Z0024-2;16;RUE;DES DRYADES;72220;ECOMMOY;;Rue des Dryades;72220;Écommoy;47.812482;0.280744;0.84
PC07212421Z0032-0;;LIEU-;LA MAISON NEUVE;72220;SAINT-BIEZ-EN-BELIN;;La Maison Neuve;72220;Saint-Biez-en-Belin;47.836779;0.235906;0.82
PC07212421Z0032-2;;;ROUTE DE FONTENAILLES;72220;ECOMMOY;;Route de Fontenailles;72220;Écommoy;47.811877;0.285097;0.96
PC07212421Z0034-0;;LIEU-;LES GRANDS VIVIERS;72220;LAIGNE EN BELIN;;Les Grands Viviers;72220;Laigné-en-Belin;47.864386;0.241527;0.82
PC07212421Z0034-2;;;PRE DU SOLEIL;72220;ECOMMOY;;Le Soleil;72220;Écommoy;47.8366;0.266319;0.69
PC07212421Z0035-0;2;RUE;DU STADE;72230;MULSANNE;2;Rue du Stade;72230;Mulsanne;47.908695;0.243954;0.96
PC07212421Z0035-2;31;;ROUTE DES GUERINIERES;72220;ECOMMOY;;Route des Guérinières;72220;Écommoy;47.807911;0.285335;0.87
PC07212421Z0039-0;15;CHEMI;DE LA PINELLE;72220;ECOMMOY;15;Chemin de la Pinelle;72220;Écommoy;47.821921;0.266847;0.87
PC07212421Z0039-2;15;;CHEMIN DE LA PINELLE;72220;ECOMMOY;15;Chemin de la Pinelle;72220;Écommoy;47.821921;0.266847;0.95
PC07212421Z0040-0;3;RUE;CLEMENT MAUDET;72220;SAINT MARS D'OUTILLE;3;Rue Clément Maudet;72220;Saint-Mars-d'Outillé;47.873046;0.331673;0.95
PC07212421Z0040-1;20;AVENU;FRANCOIS MITERRAND;72230;MULSANNE;20;Avenue François Mitterrand;72230;Mulsanne;47.909964;0.244153;0.87
PC07212421Z0040-2;4;;RUE HENRI DESFORGES;72220;ECOMMOY;4;Rue Henri Desforges;72220;Écommoy;47.809365;0.284133;0.95
PC07212920Z0003-0;351;ROUTE;DE MONTFORT;72470;FATINES;351;Route de Montfort;72470;Fatines;48.045539;0.352934;0.95
PC07212920Z0003-2;;ROUTE;DE MONTFORT;72470;FATINES;;Route de Montfort;72470;Fatines;48.046088;0.356887;0.95
PC07212920Z0010-0;41;CHEMI;DES REINETTES;72470;FATINES;41;Chemin des Reinettes;72470;Fatines;48.047113;0.331295;0.86
PC07212920Z0010-2;;;LE PIGNON TORD;72470;FATINES;;;;;;;
PC07212921Z0006-0;78;ALLEE;des Vinettes;72470;Fatines;78;Allee des Vinettes;72470;Fatines;48.041843;0.350848;0.94
PC07212921Z0006-2;78;ALLEE;Des Vinettes;72470;FATINES;78;Allee des Vinettes;72470;Fatines;48.041843;0.350848;0.94
PC07212921Z0008-0;3;RUE;ABEL CHARLEAU;72100;LE MANS;3;Rue Abel Charleau;72100;Le Mans;47.973813;0.225048;0.97
PC07212921Z0008-2;5;RUE;DES IFS;72470;FATINES;5;Rue des Chênes;72470;Fatines;48.04483;0.345413;0.64
PC07212921Z0009-0;4;RUE;des noyers;72460;Saint corneille;4;Rue des Noyers;72460;Saint-Corneille;48.06679;0.346389;0.95
PC07212921Z0009-2;9;RUE;DES IFS;72470;FATINES;9;Rue des Chênes;72470;Fatines;48.044632;0.344777;0.64
PC07212921Z0010-0;2 Bis;RUE;de la pointe;72450;Montfort le Gesnois;2bis;Rue de la Pointe;72450;Montfort-le-Gesnois;48.049625;0.401009;0.89
PC07212921Z0010-2;3;RUE;DES IFS;72470;FATINES;3;Rue des Chênes;72470;Fatines;48.044619;0.345598;0.64
PC07212921Z0011-0;2bis;RUE;de la madeleine;72650;La Bazoge;2bis;Rue de la Madeleine;72650;La Bazoge;48.099049;0.152694;0.96
PC07212921Z0011-2;4;RUE;DES IFS;72470;FATINES;4;Rue des Chênes;72470;Fatines;48.044666;0.345697;0.64
PC07212921Z001301-0;11;RUE;De Parence;72530;Yvré-l'Evêque;11;Rue de Parence;72530;Yvré-l'Évêque;48.014608;0.272252;0.96
PC07212921Z001301-2;6;RUE;DES IFS;72470;FATINES;6;Rue des Chênes;72470;Fatines;48.044896;0.345484;0.64
PC07212921Z0014-0;8;RUE;de Niki de Saint-Phale;72100;Le Mans;;;;;;;
PC07212921Z0014-2;2;RUE;DES IFS;72470;FATINES;2;Rue des Chênes;72470;Fatines;48.044493;0.345934;0.64
PC07212921Z0015-0;11;RUE;De L'Artois;72100;Le Mans;11;Rue de l’Artois;72100;Le Mans;47.989746;0.215956;0.97
PC07212921Z0015-2;10;RUE;DES IFS;72470;FATINES;10;Rue des Chênes;72470;Fatines;48.044912;0.345209;0.65
PC07212921Z0017-0;;;225 route DE MONTFORT;72470;FATINES;225;Route de Montfort;72470;Fatines;48.045901;0.351161;0.95
PC07212921Z0017-2;225;ROUTE;DE MONTFORT;72470;FATINES;225;Route de Montfort;72470;Fatines;48.045901;0.351161;0.95
PC07212921Z0018-0;7;ROUTE;DES LOUDONNEAUX;72470;SAINT MARS LA BRIERE;7;Route des Loudonneaux;72470;Saint-Mars-la-Brière;48.027299;0.366886;0.96
PC07212921Z0018-1;5;RUE;PAPIAU DE LA VERRIE;49000;ANGERS;;Rue Papiau de la Verrie;49000;Angers;47.444439;-0.545193;0.91
PC07212921Z0018-2;13;RUE;DES IFS;72470;FATINES;13;Rue des Chênes;72470;Fatines;48.044392;0.344294;0.65
PC07212921Z0020-0;;;75 route DE LA FROMENTINIE;72470;FATINES;75;Route de la Fromentiniere;72470;Fatines;48.044239;0.328087;0.9
PC07212921Z0020-2;75;;ROUTE DE LA FROMENTINIERE;72470;FATINES;75;Route de la Fromentiniere;72470;Fatines;48.044239;0.328087;0.95
PC07212921Z0021-0;9;;cité Maurice VASSEUR;72110;Saint-Cosme-en-Vairais;9;Cite Maurice Vasseur;72110;Saint-Cosme-en-Vairais;48.273985;0.453104;0.95
PC07212921Z0021-2;95;;ROUTE DE LA FOSSE;72470;FATINES;95;Route de la Fosse;72470;Fatines;48.039041;0.343662;0.95
PC07212921Z0022-0;;;19 rue DES CHENES;72470;FATINES;19;Rue des Chênes;72470;Fatines;48.043972;0.344751;0.95
PC07212921Z0022-2;19;;RUE DES CHENES;72470;FATINES;19;Rue des Chênes;72470;Fatines;48.043972;0.344751;0.95
PC07214321Z0020-0;;;Le Breloquet;72150;SAINT-GEORGES-DE-LA-COUÉE;;Belle Vue;72150;Saint-Georges-de-la-Couée;47.844872;0.586833;0.65
PC07214321Z0020-2;;LIEU-;LA RUELLE;72150;LE GRAND LUCE;;Ruelle des Derrieres;72150;Le Grand-Lucé;47.865208;0.469673;0.49
PC07214321Z0022-0;;;Les Renaudières;72150;PRUILLE L'EGUILLE;;Le Jardin des Renaudieres;72150;Pruillé-l'Éguillé;47.835704;0.445472;0.72
PC07214321Z0022-2;2;;RUE DU HUIT MAI 1945;72150;LE GRAND LUCE;;Rue du 8 Mai 1945;72150;Le Grand-Lucé;47.86718;0.464979;0.73
PC07214321Z0023-0;11;RUE;DE LA POINTE;72150;LE GRAND LUCE;11;Rue de la Pointe;72150;Le Grand-Lucé;47.872872;0.444231;0.95
PC07214321Z0023-2;;;LE CHAMP CLOS;72150;LE GRAND LUCE;;Rue Chalot;72150;Le Grand-Lucé;47.865275;0.473325;0.58
PC07214321Z0024-0;;;La Grange de Rideaux;72150;LE GRAND-LUCÉ;;Impasse de la Grange de Rideaux;72150;Le Grand-Lucé;47.893867;0.451364;0.72
PC07214321Z0024-2;;;RIDEAUX;72150;LE GRAND LUCE;;Impasse de la Grange de Rideaux;72150;Le Grand-Lucé;47.893867;0.451364;0.45
PC07214321Z0025-0;2;;Rue Léon Aubert;72150;LE GRAND-LUCE;2;Rue Leon Aubert;72150;Le Grand-Lucé;47.865741;0.468729;0.95
PC07214321Z0025-2;;;RUE ALEXANDRE MARTIN;72150;LE GRAND LUCE;;Rue Alexandre Martin;72150;Le Grand-Lucé;47.862748;0.475368;0.95
PC07214521Z0002-0;;;LIEU-DIT LE PRESSOIR;72140;LE GREZ;;Lieu Dit le Pressoir;72140;Rouez;48.10831;-0.131067;0.67
PC07214521Z0002-2;;;LIEU-DIT LA HOUSARDIERE;72140;LE GREZ;;Lieu Dit la Bussonniere;72140;Le Grez;48.183418;-0.142307;0.6
PC07214721Z0009-0;25;RUE;des Chênes;72380;LA GUIERCHE;25;Rue des Chenes;72380;La Guierche;48.110626;0.197496;0.95
PC07214721Z0009-2;25;RUE;des Chênes;72380;LA GUIERCHE;25;Rue des Chenes;72380;La Guierche;48.110626;0.197496;0.95
PC07215521Z000301-0;20;ROUTE;DU PETIT ROUPERROUX;72220;ST GERVAIS EN BELIN;20;Route du Petit Rouperoux;72220;Saint-Gervais-en-Belin;47.86763;0.21338;0.84
PC07215521Z000301-2;;;Lot 6 Lotissement 'le Four;72220;LAIGNE EN BELIN;6;Rue du Four à Chanvre;72220;Laigné-en-Belin;47.879265;0.230616;0.4
PC07215521Z0016-0;4;RUE;DE TOURAINE;72220;SAINT GERVAIS EN BELIN;4;Rue de Touraine;72220;Saint-Gervais-en-Belin;47.876696;0.216339;0.95
PC07215521Z0016-2;;;L ANGLICHERIE;72220;LAIGNE EN BELIN;;Rue de l’Etang;72220;Laigné-en-Belin;47.872324;0.22971;0.49
PC07215521Z0024-0;160;ROUTE;DES AUGERAIES;72220;ST GERVAIS EN BELIN;160;Route des Augeraies;72220;Saint-Gervais-en-Belin;47.859956;0.209605;0.86
